timestamp,sensor_id,data
1757596647.2528098,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596647.2528098, ""oxygen"": 20.92, ""units"": {""oxygen"": ""%""}}"
1757596648.2570083,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596648.2570083, ""oxygen"": 20.92, ""units"": {""oxygen"": ""%""}}"
1757596649.262705,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596649.262705, ""oxygen"": 20.57, ""units"": {""oxygen"": ""%""}}"
1757596650.267787,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596650.267787, ""oxygen"": 20.92, ""units"": {""oxygen"": ""%""}}"
1757596651.2742226,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596651.2742226, ""oxygen"": 20.66, ""units"": {""oxygen"": ""%""}}"
1757596652.2821972,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596652.2821972, ""oxygen"": 20.67, ""units"": {""oxygen"": ""%""}}"
1757596653.2874055,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596653.2874055, ""oxygen"": 20.94, ""units"": {""oxygen"": ""%""}}"
1757596654.291634,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596654.291634, ""oxygen"": 20.75, ""units"": {""oxygen"": ""%""}}"
1757596655.3054004,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596655.3054004, ""oxygen"": 20.56, ""units"": {""oxygen"": ""%""}}"
1757596656.3104649,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596656.3104649, ""oxygen"": 20.95, ""units"": {""oxygen"": ""%""}}"
1757596657.3105302,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596657.3105302, ""oxygen"": 20.81, ""units"": {""oxygen"": ""%""}}"
1757596658.3133824,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596658.3133824, ""oxygen"": 20.74, ""units"": {""oxygen"": ""%""}}"
1757596659.3186042,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596659.3186042, ""oxygen"": 20.81, ""units"": {""oxygen"": ""%""}}"
1757596660.32289,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596660.32289, ""oxygen"": 20.73, ""units"": {""oxygen"": ""%""}}"
1757596661.3269007,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596661.3269007, ""oxygen"": 18.79, ""units"": {""oxygen"": ""%""}}"
1757596662.3317714,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596662.3317714, ""oxygen"": 20.93, ""units"": {""oxygen"": ""%""}}"
1757596663.33761,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596663.33761, ""oxygen"": 20.62, ""units"": {""oxygen"": ""%""}}"
1757596664.3422587,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596664.3422587, ""oxygen"": 20.57, ""units"": {""oxygen"": ""%""}}"
1757596665.3477397,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596665.3477397, ""oxygen"": 20.99, ""units"": {""oxygen"": ""%""}}"
1757596666.351846,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596666.351846, ""oxygen"": 20.51, ""units"": {""oxygen"": ""%""}}"
1757596667.356565,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596667.356565, ""oxygen"": 20.56, ""units"": {""oxygen"": ""%""}}"
1757596668.3575256,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596668.3575256, ""oxygen"": 20.63, ""units"": {""oxygen"": ""%""}}"
1757596669.373423,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596669.373423, ""oxygen"": 20.92, ""units"": {""oxygen"": ""%""}}"
1757596670.3870385,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596670.3870385, ""oxygen"": 20.87, ""units"": {""oxygen"": ""%""}}"
1757596671.3941288,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596671.3941288, ""oxygen"": 20.61, ""units"": {""oxygen"": ""%""}}"
1757596672.4024754,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596672.4024754, ""oxygen"": 20.62, ""units"": {""oxygen"": ""%""}}"
1757596673.4078753,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596673.4078753, ""oxygen"": 20.93, ""units"": {""oxygen"": ""%""}}"
1757596674.4138336,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596674.4138336, ""oxygen"": 20.57, ""units"": {""oxygen"": ""%""}}"
1757596675.4179492,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596675.4179492, ""oxygen"": 20.65, ""units"": {""oxygen"": ""%""}}"
1757596676.4220598,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596676.4220598, ""oxygen"": 20.52, ""units"": {""oxygen"": ""%""}}"
1757596677.4264097,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596677.4264097, ""oxygen"": 20.76, ""units"": {""oxygen"": ""%""}}"
1757596678.4305022,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596678.4305022, ""oxygen"": 20.77, ""units"": {""oxygen"": ""%""}}"
1757596679.43713,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596679.43713, ""oxygen"": 20.88, ""units"": {""oxygen"": ""%""}}"
1757596680.4419677,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596680.4419677, ""oxygen"": 20.68, ""units"": {""oxygen"": ""%""}}"
1757596681.4480953,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596681.4480953, ""oxygen"": 20.76, ""units"": {""oxygen"": ""%""}}"
1757596682.4491649,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596682.4491649, ""oxygen"": 20.54, ""units"": {""oxygen"": ""%""}}"
1757596683.4525824,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596683.4525824, ""oxygen"": 20.54, ""units"": {""oxygen"": ""%""}}"
1757596684.4603972,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596684.4603972, ""oxygen"": 20.52, ""units"": {""oxygen"": ""%""}}"
1757596685.4696698,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596685.4696698, ""oxygen"": 20.79, ""units"": {""oxygen"": ""%""}}"
1757596686.4750748,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596686.4750748, ""oxygen"": 20.57, ""units"": {""oxygen"": ""%""}}"
1757596687.4820626,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596687.4820626, ""oxygen"": 20.71, ""units"": {""oxygen"": ""%""}}"
1757596688.486775,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596688.486775, ""oxygen"": 20.78, ""units"": {""oxygen"": ""%""}}"
1757596689.4900646,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596689.4900646, ""oxygen"": 20.55, ""units"": {""oxygen"": ""%""}}"
1757596690.4912138,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596690.4912138, ""oxygen"": 20.67, ""units"": {""oxygen"": ""%""}}"
1757596691.4968328,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596691.4968328, ""oxygen"": 18.65, ""units"": {""oxygen"": ""%""}}"
1757596692.4977028,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596692.4977028, ""oxygen"": 20.62, ""units"": {""oxygen"": ""%""}}"
1757596693.499246,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596693.499246, ""oxygen"": 20.65, ""units"": {""oxygen"": ""%""}}"
1757596694.506708,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596694.506708, ""oxygen"": 20.76, ""units"": {""oxygen"": ""%""}}"
1757596695.5150855,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596695.5150855, ""oxygen"": 20.69, ""units"": {""oxygen"": ""%""}}"
1757596696.5197487,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596696.5197487, ""oxygen"": 20.83, ""units"": {""oxygen"": ""%""}}"
1757596697.527425,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596697.527425, ""oxygen"": 20.96, ""units"": {""oxygen"": ""%""}}"
1757596698.5342546,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596698.5342546, ""oxygen"": 20.59, ""units"": {""oxygen"": ""%""}}"
1757596699.542321,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596699.542321, ""oxygen"": 20.94, ""units"": {""oxygen"": ""%""}}"
1757596700.5556529,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596700.5556529, ""oxygen"": 20.55, ""units"": {""oxygen"": ""%""}}"
1757596701.563027,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596701.563027, ""oxygen"": 20.97, ""units"": {""oxygen"": ""%""}}"
1757596702.5660748,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596702.5660748, ""oxygen"": 20.85, ""units"": {""oxygen"": ""%""}}"
1757596703.5713892,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596703.5713892, ""oxygen"": 20.94, ""units"": {""oxygen"": ""%""}}"
1757596704.5767117,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596704.5767117, ""oxygen"": 20.82, ""units"": {""oxygen"": ""%""}}"
1757596705.5825646,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596705.5825646, ""oxygen"": 20.84, ""units"": {""oxygen"": ""%""}}"
1757596706.5894053,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596706.5894053, ""oxygen"": 20.95, ""units"": {""oxygen"": ""%""}}"
1757596707.5955837,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596707.5955837, ""oxygen"": 20.55, ""units"": {""oxygen"": ""%""}}"
1757596708.5998867,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596708.5998867, ""oxygen"": 20.87, ""units"": {""oxygen"": ""%""}}"
1757596709.6068072,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596709.6068072, ""oxygen"": 20.56, ""units"": {""oxygen"": ""%""}}"
1757596710.612223,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596710.612223, ""oxygen"": 20.96, ""units"": {""oxygen"": ""%""}}"
1757596711.6179256,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596711.6179256, ""oxygen"": 20.67, ""units"": {""oxygen"": ""%""}}"
1757596712.6225903,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596712.6225903, ""oxygen"": 20.53, ""units"": {""oxygen"": ""%""}}"
1757596713.6271873,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596713.6271873, ""oxygen"": 20.95, ""units"": {""oxygen"": ""%""}}"
1757596714.6315088,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596714.6315088, ""oxygen"": 20.6, ""units"": {""oxygen"": ""%""}}"
1757596715.6473753,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596715.6473753, ""oxygen"": 20.98, ""units"": {""oxygen"": ""%""}}"
1757596716.6522682,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596716.6522682, ""oxygen"": 20.55, ""units"": {""oxygen"": ""%""}}"
1757596717.656829,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596717.656829, ""oxygen"": 20.75, ""units"": {""oxygen"": ""%""}}"
1757596718.6643689,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596718.6643689, ""oxygen"": 20.58, ""units"": {""oxygen"": ""%""}}"
1757596719.6705606,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596719.6705606, ""oxygen"": 20.51, ""units"": {""oxygen"": ""%""}}"
1757596720.6759799,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596720.6759799, ""oxygen"": 20.76, ""units"": {""oxygen"": ""%""}}"
1757596721.6807268,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596721.6807268, ""oxygen"": 18.42, ""units"": {""oxygen"": ""%""}}"
1757596722.6851966,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596722.6851966, ""oxygen"": 20.78, ""units"": {""oxygen"": ""%""}}"
1757596723.6906636,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596723.6906636, ""oxygen"": 20.81, ""units"": {""oxygen"": ""%""}}"
1757596724.6977665,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596724.6977665, ""oxygen"": 20.59, ""units"": {""oxygen"": ""%""}}"
1757596725.701407,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596725.701407, ""oxygen"": 20.75, ""units"": {""oxygen"": ""%""}}"
1757596726.706849,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596726.706849, ""oxygen"": 20.72, ""units"": {""oxygen"": ""%""}}"
1757596727.712693,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596727.712693, ""oxygen"": 20.67, ""units"": {""oxygen"": ""%""}}"
1757596728.7183342,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596728.7183342, ""oxygen"": 20.62, ""units"": {""oxygen"": ""%""}}"
1757596729.7183793,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596729.7183793, ""oxygen"": 20.94, ""units"": {""oxygen"": ""%""}}"
1757596730.732686,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596730.732686, ""oxygen"": 20.72, ""units"": {""oxygen"": ""%""}}"
1757596731.7368047,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596731.7368047, ""oxygen"": 20.97, ""units"": {""oxygen"": ""%""}}"
1757596732.7413516,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596732.7413516, ""oxygen"": 20.57, ""units"": {""oxygen"": ""%""}}"
1757596733.747897,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596733.747897, ""oxygen"": 20.65, ""units"": {""oxygen"": ""%""}}"
1757596734.7530093,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596734.7530093, ""oxygen"": 20.98, ""units"": {""oxygen"": ""%""}}"
1757596735.7612247,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596735.7612247, ""oxygen"": 20.57, ""units"": {""oxygen"": ""%""}}"
1757596736.7664976,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596736.7664976, ""oxygen"": 20.68, ""units"": {""oxygen"": ""%""}}"
1757596737.7758946,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596737.7758946, ""oxygen"": 20.89, ""units"": {""oxygen"": ""%""}}"
1757596738.7788224,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596738.7788224, ""oxygen"": 20.71, ""units"": {""oxygen"": ""%""}}"
1757596739.78237,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596739.78237, ""oxygen"": 20.73, ""units"": {""oxygen"": ""%""}}"
1757596740.7918894,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596740.7918894, ""oxygen"": 20.87, ""units"": {""oxygen"": ""%""}}"
1757596741.800642,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596741.800642, ""oxygen"": 20.7, ""units"": {""oxygen"": ""%""}}"
1757596742.8046875,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596742.8046875, ""oxygen"": 20.82, ""units"": {""oxygen"": ""%""}}"
1757596743.8104117,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596743.8104117, ""oxygen"": 20.91, ""units"": {""oxygen"": ""%""}}"
1757596744.8153033,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596744.8153033, ""oxygen"": 20.83, ""units"": {""oxygen"": ""%""}}"
1757596745.8291278,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596745.8291278, ""oxygen"": 20.9, ""units"": {""oxygen"": ""%""}}"
1757596746.8348353,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596746.8348353, ""oxygen"": 20.99, ""units"": {""oxygen"": ""%""}}"
1757596747.8396695,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596747.8396695, ""oxygen"": 20.56, ""units"": {""oxygen"": ""%""}}"
1757596748.8414905,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596748.8414905, ""oxygen"": 20.63, ""units"": {""oxygen"": ""%""}}"
1757596749.8481526,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596749.8481526, ""oxygen"": 20.58, ""units"": {""oxygen"": ""%""}}"
1757596750.8535836,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596750.8535836, ""oxygen"": 20.67, ""units"": {""oxygen"": ""%""}}"
1757596751.8614771,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596751.8614771, ""oxygen"": 18.64, ""units"": {""oxygen"": ""%""}}"
1757596752.8671443,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596752.8671443, ""oxygen"": 20.8, ""units"": {""oxygen"": ""%""}}"
1757596753.8711479,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596753.8711479, ""oxygen"": 20.66, ""units"": {""oxygen"": ""%""}}"
1757596754.87835,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596754.87835, ""oxygen"": 20.7, ""units"": {""oxygen"": ""%""}}"
1757596755.8837233,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596755.8837233, ""oxygen"": 20.58, ""units"": {""oxygen"": ""%""}}"
1757596756.8892314,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596756.8892314, ""oxygen"": 20.84, ""units"": {""oxygen"": ""%""}}"
1757596757.8927193,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596757.8927193, ""oxygen"": 20.56, ""units"": {""oxygen"": ""%""}}"
1757596758.8970718,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596758.8970718, ""oxygen"": 20.89, ""units"": {""oxygen"": ""%""}}"
1757596759.9034832,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596759.9034832, ""oxygen"": 20.63, ""units"": {""oxygen"": ""%""}}"
1757596760.9144218,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596760.9144218, ""oxygen"": 20.62, ""units"": {""oxygen"": ""%""}}"
1757596761.9198766,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596761.9198766, ""oxygen"": 20.73, ""units"": {""oxygen"": ""%""}}"
1757596762.9235868,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596762.9235868, ""oxygen"": 20.53, ""units"": {""oxygen"": ""%""}}"
1757596763.9259093,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596763.9259093, ""oxygen"": 20.69, ""units"": {""oxygen"": ""%""}}"
1757596764.9301784,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596764.9301784, ""oxygen"": 20.72, ""units"": {""oxygen"": ""%""}}"
1757596765.938106,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596765.938106, ""oxygen"": 20.64, ""units"": {""oxygen"": ""%""}}"
1757596766.9458692,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596766.9458692, ""oxygen"": 20.78, ""units"": {""oxygen"": ""%""}}"
1757596767.9509943,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596767.9509943, ""oxygen"": 20.84, ""units"": {""oxygen"": ""%""}}"
1757596768.9604409,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596768.9604409, ""oxygen"": 20.89, ""units"": {""oxygen"": ""%""}}"
1757596769.9672992,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596769.9672992, ""oxygen"": 20.79, ""units"": {""oxygen"": ""%""}}"
1757596770.9729075,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596770.9729075, ""oxygen"": 20.59, ""units"": {""oxygen"": ""%""}}"
1757596771.9791763,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596771.9791763, ""oxygen"": 20.98, ""units"": {""oxygen"": ""%""}}"
1757596772.986636,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596772.986636, ""oxygen"": 20.95, ""units"": {""oxygen"": ""%""}}"
1757596773.9950716,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596773.9950716, ""oxygen"": 20.73, ""units"": {""oxygen"": ""%""}}"
1757596775.0000896,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596775.0000896, ""oxygen"": 20.71, ""units"": {""oxygen"": ""%""}}"
1757596776.0106256,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596776.0106256, ""oxygen"": 20.51, ""units"": {""oxygen"": ""%""}}"
1757596777.0118084,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596777.0118084, ""oxygen"": 20.62, ""units"": {""oxygen"": ""%""}}"
1757596778.0171735,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596778.0171735, ""oxygen"": 20.58, ""units"": {""oxygen"": ""%""}}"
1757596779.0225606,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596779.0225606, ""oxygen"": 20.66, ""units"": {""oxygen"": ""%""}}"
1757596780.0290473,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596780.0290473, ""oxygen"": 20.97, ""units"": {""oxygen"": ""%""}}"
1757596781.0382798,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596781.0382798, ""oxygen"": 20.72, ""units"": {""oxygen"": ""%""}}"
1757596782.0428622,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596782.0428622, ""oxygen"": 18.92, ""units"": {""oxygen"": ""%""}}"
1757596783.0493143,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596783.0493143, ""oxygen"": 20.7, ""units"": {""oxygen"": ""%""}}"
1757596784.0548127,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596784.0548127, ""oxygen"": 20.79, ""units"": {""oxygen"": ""%""}}"
1757596785.0604165,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596785.0604165, ""oxygen"": 20.99, ""units"": {""oxygen"": ""%""}}"
1757596786.066766,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596786.066766, ""oxygen"": 20.53, ""units"": {""oxygen"": ""%""}}"
1757596787.0712824,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596787.0712824, ""oxygen"": 20.74, ""units"": {""oxygen"": ""%""}}"
1757596788.0745769,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596788.0745769, ""oxygen"": 20.75, ""units"": {""oxygen"": ""%""}}"
1757596789.0773706,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596789.0773706, ""oxygen"": 20.75, ""units"": {""oxygen"": ""%""}}"
1757596790.0792906,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596790.0792906, ""oxygen"": 20.73, ""units"": {""oxygen"": ""%""}}"
1757596791.0930636,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596791.0930636, ""oxygen"": 20.87, ""units"": {""oxygen"": ""%""}}"
1757596792.100627,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596792.100627, ""oxygen"": 20.5, ""units"": {""oxygen"": ""%""}}"
1757596793.1067877,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596793.1067877, ""oxygen"": 20.54, ""units"": {""oxygen"": ""%""}}"
1757596794.111451,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596794.111451, ""oxygen"": 20.52, ""units"": {""oxygen"": ""%""}}"
1757596795.1158938,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596795.1158938, ""oxygen"": 20.96, ""units"": {""oxygen"": ""%""}}"
1757596796.1204581,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596796.1204581, ""oxygen"": 20.76, ""units"": {""oxygen"": ""%""}}"
1757596797.123533,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596797.123533, ""oxygen"": 20.98, ""units"": {""oxygen"": ""%""}}"
1757596798.1274805,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596798.1274805, ""oxygen"": 20.79, ""units"": {""oxygen"": ""%""}}"
1757596799.1326027,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596799.1326027, ""oxygen"": 20.62, ""units"": {""oxygen"": ""%""}}"
1757596800.1339054,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596800.1339054, ""oxygen"": 20.99, ""units"": {""oxygen"": ""%""}}"
1757596801.148761,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596801.148761, ""oxygen"": 20.54, ""units"": {""oxygen"": ""%""}}"
1757596802.1541271,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596802.1541271, ""oxygen"": 20.55, ""units"": {""oxygen"": ""%""}}"
1757596803.1590753,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596803.1590753, ""oxygen"": 20.6, ""units"": {""oxygen"": ""%""}}"
1757596804.1666732,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596804.1666732, ""oxygen"": 20.91, ""units"": {""oxygen"": ""%""}}"
1757596805.172067,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596805.172067, ""oxygen"": 20.6, ""units"": {""oxygen"": ""%""}}"
1757596806.1763008,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596806.1763008, ""oxygen"": 20.65, ""units"": {""oxygen"": ""%""}}"
1757596807.181526,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596807.181526, ""oxygen"": 20.71, ""units"": {""oxygen"": ""%""}}"
1757596808.1843948,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596808.1843948, ""oxygen"": 20.75, ""units"": {""oxygen"": ""%""}}"
1757596809.185106,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596809.185106, ""oxygen"": 20.88, ""units"": {""oxygen"": ""%""}}"
1757596810.1892216,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596810.1892216, ""oxygen"": 20.92, ""units"": {""oxygen"": ""%""}}"
1757596811.2033691,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596811.2033691, ""oxygen"": 20.53, ""units"": {""oxygen"": ""%""}}"
1757596812.2118738,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596812.2118738, ""oxygen"": 18.27, ""units"": {""oxygen"": ""%""}}"
1757596813.2196295,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596813.2196295, ""oxygen"": 20.72, ""units"": {""oxygen"": ""%""}}"
1757596814.2208536,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596814.2208536, ""oxygen"": 20.82, ""units"": {""oxygen"": ""%""}}"
1757596815.2243369,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596815.2243369, ""oxygen"": 20.78, ""units"": {""oxygen"": ""%""}}"
1757596816.2348106,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596816.2348106, ""oxygen"": 20.85, ""units"": {""oxygen"": ""%""}}"
1757596817.2416897,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596817.2416897, ""oxygen"": 20.64, ""units"": {""oxygen"": ""%""}}"
1757596818.2450397,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596818.2450397, ""oxygen"": 20.74, ""units"": {""oxygen"": ""%""}}"
1757596819.2538936,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596819.2538936, ""oxygen"": 20.81, ""units"": {""oxygen"": ""%""}}"
1757596820.2657368,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596820.2657368, ""oxygen"": 20.82, ""units"": {""oxygen"": ""%""}}"
1757596821.27287,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596821.27287, ""oxygen"": 20.7, ""units"": {""oxygen"": ""%""}}"
1757596822.278766,O2,"{""sensor_id"": ""O2"", ""timestamp"": 1757596822.278766, ""oxygen"": 20.65, ""units"": {""oxygen"": ""%""}}"
